image_path,label,pred_base,cer_base,pred_finetuned,cer_finetuned
POP-BBU_WISMA_BUMI_PUTERA/page8_0077.png,"13,5",133.95,0.75,13.5,0.25
POP-BBU_WISMA_BUMI_PUTERA/page8_0078.png,Full,fyvy.,1.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0080.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0084.png,"13,5",pixie.,1.0,"13,5",0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0085.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0086.png,13.5,pigs.,1.0,13.5,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0087.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0092.png,13.6,13.36,0.25,13.6,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0093.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page9_0018.png,Normal,acormal,0.3333333333333333,Normal,0.0
POP-BBU_WISMA_BUMI_PUTERA/page9_0019.png,ok,ok,0.0,ok,0.0
POP-BBU_WISMA_BUMI_PUTERA/page9_0020.png,Normal,normal,0.0,Normal,0.0
POP-BBU_WISMA_BUMI_PUTERA/page9_0029.png,Battery,battery,0.0,Battery,0.0
POP-BBU_WISMA_BUMI_PUTERA/page9_0030.png,Normal,normal,0.0,Normal,0.0
POP-BBU_WISMA_BUMI_PUTERA/page9_0039.png,PT.Lintasarta,PT. Contasorta,0.3076923076923077,PT.lintasarta,0.0
POP-BBU_WISMA_BUMI_PUTERA/page9_0042.png,Fendi Adi Purnomo,Rendi Adi Purnowicz,0.29411764705882354,Fendi Adi Purnomo,0.0
POP-CILEUNYI/page7_0044.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0050.png,standar,stanular,0.2857142857142857,standar,0.0
POP-CILEUNYI/page7_0053.png,standar,standar,0.0,standar,0.0
POP-CILEUNYI/page7_0056.png,Standar,extainchair,0.8571428571428571,Standar,0.0
POP-CILEUNYI/page7_0058.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0059.png,standar,standor,0.14285714285714285,Standar,0.0
POP-CILEUNYI/page7_0062.png,ok,ok,0.0,OK,0.0
POP-CILEUNYI/page7_0063.png,standar,stanular,0.2857142857142857,standar,0.0
POP-CILEUNYI/page7_0064.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0067.png,Standar,standar,0.0,standar,0.0
POP-CILEUNYI/page7_0069.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0073.png,Standar,stanolar,0.2857142857142857,Standar,0.0
POP-CILEUNYI/page7_0075.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0077.png,Standar,standar,0.0,standar,0.0
POP-CILEUNYI/page7_0079.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0081.png,Standar,starndar,0.14285714285714285,Standar,0.0
POP-CILEUNYI/page7_0084.png,Standar,stancpar,0.2857142857142857,standar,0.0
POP-CILEUNYI/page7_0086.png,ok,olk,0.5,ok,0.0
POP-CILEUNYI/page7_0088.png,Standar,extemptor,1.0,Standar,0.0
POP-CILEUNYI/page7_0090.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0093.png,Standar,strandiar.,0.42857142857142855,Standar,0.0
POP-CILEUNYI/page7_0097.png,Ada,sida,0.6666666666666666,Ada,0.0
POP-CILEUNYI/page7_0105.png,228,728,0.3333333333333333,228,0.0
POP-CILEUNYI/page7_0107.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0109.png,228,220,0.3333333333333333,228,0.0
POP-CILEUNYI/page7_0110.png,ok,oik,0.5,ok,0.0
POP-CILEUNYI/page7_0113.png,Exhaust Fan Tidak berfungsi,"exhaust plan. "" Adak, borrowings",0.48148148148148145,"E Split, Roak berfungsi",0.4444444444444444
POP-CILEUNYI/page7_0122.png,M.Firdaus,jimifarious,0.6666666666666666,M.Firdaus,0.0
POP-CILEUNYI/page7_0123.png,PT.Lintasarta,per- limitasarta,0.46153846153846156,PT.lintasarta,0.0
POP-CILEUNYI/page7_0127.png,Fendi,fendi,0.0,Fendi,0.0
POP-CILEUNYI/page8_0012.png,Pop Cileunyi,""" propodequyny,",0.8333333333333334,Pop Cipeundu,0.25
POP-CILEUNYI/page8_0013.png,sabtu/25 Okt 2025,""" Subtut, 25 October 2020",0.7058823529411765,Selasa / 25 Okt 2025,0.35294117647058826
POP-CILEUNYI/page8_0015.png,26°C,2000,0.75,26°C,0.0
POP-CILEUNYI/page8_0018.png,2,2,0.0,2,0.0
POP-CILEUNYI/page8_0019.png,1,11,1.0,1,0.0
POP-CILEUNYI/page8_0020.png,2,2,0.0,2,0.0
POP-CILEUNYI/page8_0021.png,VRLA,virla,0.25,VRLA,0.0
POP-CILEUNYI/page8_0023.png,VRLA,virla,0.25,VRLA,0.0
POP-CILEUNYI/page8_0025.png,FT 12V/ 120Ah,s Pt.12V. 120Ah.,0.46153846153846156,FRV RoV,0.7692307692307693
POP-CILEUNYI/page8_0026.png,Ritar FT 12V/160AH,""" Retreat. 779 1241, 160th",0.8333333333333334,Ritar RAAH,0.5555555555555556
POP-CILEUNYI/page8_0027.png,Ritar,ritar,0.0,Ritar,0.0
POP-CILEUNYI/page8_0044.png,"13,2VDC",13.12 VDC,0.42857142857142855,"13,2VDC",0.0
POP-CILEUNYI/page8_0045.png,25%,250p.,1.0,25°6,0.6666666666666666
POP-CILEUNYI/page8_0046.png,13.2VDC,13.32ndo,0.42857142857142855,13.2VDC,0.0
POP-CILEUNYI/page8_0049.png,25%,250p.,1.0,25A,0.3333333333333333
POP-CILEUNYI/page8_0051.png,13.2VDC,13. 3. 3. 3.,1.0,13.2VDC,0.0
POP-CILEUNYI/page8_0052.png,25%,2500,0.6666666666666666,25°C,0.6666666666666666
POP-CILEUNYI/page8_0054.png,13.2VDC,13.32ndo,0.42857142857142855,13.2VDC,0.0
POP-CILEUNYI/page8_0056.png,25%,250to,1.0,25°6,0.6666666666666666
POP-CILEUNYI/page8_0060.png,13.3VDC,t3.32,0.5714285714285714,13.3VDC,0.0
POP-CILEUNYI/page8_0061.png,25%,250jp.,1.0,25°C,0.6666666666666666
POP-CILEUNYI/page8_0062.png,13.2VDC,13.32v.v.,0.5714285714285714,13.2VDC,0.0
POP-CILEUNYI/page8_0066.png,13.2VDC,13.32v.c.,0.42857142857142855,13.2VDC,0.0
POP-CILEUNYI/page8_0067.png,25%,250p.,1.0,25°C,0.6666666666666666
POP-CILEUNYI/page8_0068.png,13.2VDC,"t3,32v.c.",0.7142857142857143,13.2VDC,0.0
POP-CILEUNYI/page8_0070.png,25%,250lb.,1.0,25°6,0.6666666666666666
POP-CILEUNYI/page9_0017.png,Back up Battery,Back up rattery.,0.13333333333333333,Back uk Backup Battery,0.4666666666666667
POP-CILEUNYI/page9_0019.png,Normal,journal,0.5,Normal,0.0
POP-CILEUNYI/page9_0020.png,ok,012,1.0,ok,0.0
POP-CILEUNYI/page9_0021.png,dari,dario,0.25,dan,0.5
POP-CILEUNYI/page9_0027.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page9_0029.png,48.32VDC,48.32v.,0.25,48.32VC,0.125
POP-CILEUNYI/page9_0031.png,5 Jam,5 games,0.6,standin,1.0
POP-CILEUNYI/page9_0032.png,23 menit,23 menit.,0.125,23 shelft,0.5
POP-CILEUNYI/page9_0041.png,M.Firdaus,tum-firdans.,0.5555555555555556,M.Firdaus,0.0
POP-CILEUNYI/page9_0042.png,PT.lintasarta,PR. United States,0.8461538461538461,PT.lintasarta,0.0
POP-CILEUNYI/page9_0046.png,Fendi Adi,forrati Adi,0.5555555555555556,Fendi Adi,0.0
POP-PADALARANG/page7_0046.png,261,221,0.3333333333333333,231,0.3333333333333333
POP-PADALARANG/page7_0048.png,ok,old,1.0,ok,0.0
POP-PADALARANG/page7_0051.png,19A,iga,0.6666666666666666,19A,0.0
POP-PADALARANG/page7_0052.png,ok,ork,0.5,ok,0.0
POP-PADALARANG/page7_0060.png,"54,35",54.35,0.2,"54,35",0.0
POP-PADALARANG/page7_0061.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page7_0075.png,standar,standar,0.0,standar,0.0
POP-PADALARANG/page7_0078.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page7_0082.png,RectiFier Normal,rectifier Normal,0.0,RectiFier Normal,0.0
POP-PADALARANG/page7_0091.png,M.Firdaus,IM.Fircuous,0.4444444444444444,M.Firdaus,0.0
POP-PADALARANG/page7_0092.png,PT.Lintasarta,jpt. Cintoscerta,0.46153846153846156,PT.Lintasarta,0.0
POP-PADALARANG/page7_0096.png,Fendi Adi,Fendi Adi I,0.2222222222222222,Fendi Adi,0.0
POP-PADALARANG/page8_0013.png,Pop Padalarang (BDGBBP),""" POP Padalarang ( RPG.BBP )",0.30434782608695654,Pop Padalarang (BDGBBP),0.0
POP-PADALARANG/page8_0015.png,"Rabu, 15 okt 2025/13:06","rebulous like goes, 13.06",0.6521739130434783,"Rabu, 15 Okt 2025 / 13:06",0.08695652173913043
POP-PADALARANG/page8_0029.png,dibersihkan,jotibersihkan.,0.36363636363636365,dibersihkan,0.0
POP-PADALARANG/page8_0031.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page8_0033.png,berfungsi,thorfungs.,0.4444444444444444,berfungsi,0.0
POP-PADALARANG/page8_0035.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page8_0036.png,standar,jstandard air.,1.0,standar,0.0
POP-PADALARANG/page8_0038.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page8_0041.png,2,2,0.0,2,0.0
POP-PADALARANG/page8_0042.png,OK,ok,0.0,ok,0.0
POP-PADALARANG/page8_0044.png,Normal,normal,0.0,Normal,0.0
POP-PADALARANG/page8_0050.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page8_0052.png,3A,3a.,0.5,3A,0.0
POP-PADALARANG/page8_0055.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page8_0059.png,3A,347,1.0,3A,0.0
POP-PADALARANG/page8_0064.png,53.86,93.86,0.2,53.86,0.0
POP-PADALARANG/page8_0066.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page8_0083.png,RectiFler Normal,Rechipier Normal,0.1875,RectiFier Normal,0.0625
POP-PADALARANG/page8_0092.png,Pt.Lintasarta,1pt. Lintasorta,0.23076923076923078,PT.lintasarta,0.0
POP-PADALARANG/page8_0094.png,M.Firdaus,jm-firdans.,0.4444444444444444,M.Firdaus,0.0
POP-PADALARANG/page8_0097.png,fendi A.P,fendi A.P.,0.1111111111111111,Fendi A.P,0.0
POP-PADALARANG/page9_0012.png,Pop Padalarang (BDGBBBP),""" POP. PADALARANG ( RDE.BRP )",0.375,Pop Padalarang (RDGBBP),0.08333333333333333
POP-PADALARANG/page9_0014.png,"Rabu, 15 okt 2025 / 12:45",""" Rabbi, is okt # ever? 12.45",0.56,"Rabu, 15 Okt 2025/12:45",0.08
POP-PADALARANG/page9_0016.png,22°C,220c.,0.5,22°C,0.0
POP-PADALARANG/page9_0018.png,2,12,1.0,2,0.0
POP-PADALARANG/page9_0020.png,2,2,0.0,2,0.0
POP-PADALARANG/page9_0021.png,VRLA,yrica,0.75,VRLA,0.0
POP-PADALARANG/page9_0022.png,VRLA,vrea,0.25,VRLA,0.0
POP-PADALARANG/page9_0023.png,Ritar (RA12-120),Ritzer CRA12-120 ),0.25,Ritar ( RAJRS),0.4375
POP-PADALARANG/page9_0024.png,Rintar (RA12-120),tritar CRA12-120 ),0.23529411764705882,Ritar (RA-120),0.17647058823529413
POP-PADALARANG/page9_0041.png,13.4,193.34,0.5,13.4,0.0
POP-PADALARANG/page9_0042.png,full,pfull,0.25,Full,0.0
POP-PADALARANG/page9_0046.png,"13,6",13.36,0.5,13.6,0.25
POP-PADALARANG/page9_0047.png,Full,"ful,",0.25,Full,0.0
POP-PADALARANG/page9_0049.png,Full,j full,0.5,Full,0.0
POP-PADALARANG/page9_0051.png,"13,5",1315,0.25,"13,5",0.0
POP-PADALARANG/page9_0053.png,"13,6",p13fb.,1.0,"13,6",0.0
POP-PADALARANG/page9_0054.png,Full,ffull.,0.5,Full,0.0
POP-PADALARANG/page9_0058.png,"13,5",13. 3. 5,1.0,"13,5",0.0
POP-PADALARANG/page9_0059.png,Full,full,0.0,Full,0.0
POP-PADALARANG/page9_0061.png,"13,6",13th,0.5,13.6,0.25
POP-PADALARANG/page9_0062.png,Full,full,0.0,Full,0.0
POP-PADALARANG/page9_0063.png,"13,5","13,5",0.0,"13,5",0.0
POP-PADALARANG/page9_0064.png,Full,jfully,0.5,Full,0.0
POP-WISMA-BUMI-PUTERA/page7_0045.png,OK,ok,0.0,OK,0.0
POP-WISMA-BUMI-PUTERA/page7_0048.png,3phasa,3phaca.,0.3333333333333333,3phasa,0.0
POP-WISMA-BUMI-PUTERA/page7_0051.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page7_0055.png,Normal,normal,0.0,Normal,0.0
POP-WISMA-BUMI-PUTERA/page7_0058.png,Normal,normal,0.0,Normal,0.0
POP-WISMA-BUMI-PUTERA/page7_0061.png,oK,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page7_0064.png,Standar,staider,0.2857142857142857,Standar,0.0
POP-WISMA-BUMI-PUTERA/page7_0065.png,ok,wk,0.5,Ok,0.0
POP-WISMA-BUMI-PUTERA/page7_0068.png,Grounding Normal,Grounding Normal,0.0,Gronding Normal,0.0625
POP-WISMA-BUMI-PUTERA/page7_0077.png,M.Firdaus,IM. Pirdans.,0.5555555555555556,M.Firdaus,0.0
POP-WISMA-BUMI-PUTERA/page7_0078.png,PT.lintasarta,prolintasarta,0.15384615384615385,PT.lintasarta,0.0
POP-WISMA-BUMI-PUTERA/page7_0083.png,Fendi A.P,"Fendi A. "" p.",0.4444444444444444,Fendi A.P,0.0
POP-WISMA-BUMI-PUTERA/page8_0013.png,pop wismabumi putera,pop usingbumming,0.65,Popuismang berfumi putera,0.4
POP-WISMA-BUMI-PUTERA/page8_0016.png,Jum'at / 17 okt 2025,""" Summit Tonight over Rose,",1.0,Jum'at / 17 Okt 2025,0.0
POP-WISMA-BUMI-PUTERA/page8_0027.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0029.png,Normal,normal,0.0,Normal,0.0
POP-WISMA-BUMI-PUTERA/page8_0032.png,Normal,philuminati,1.0,Normal,0.0
POP-WISMA-BUMI-PUTERA/page8_0034.png,ok,wk.,1.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0036.png,Normal,normal,0.0,Normal,0.0
POP-WISMA-BUMI-PUTERA/page8_0038.png,Normal,normal,0.0,Normal,0.0
POP-WISMA-BUMI-PUTERA/page8_0041.png,oK,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0042.png,Normal,informal,0.3333333333333333,Normal,0.0
POP-WISMA-BUMI-PUTERA/page8_0045.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0047.png,Normal,nurmal,0.16666666666666666,Normal,0.0
POP-WISMA-BUMI-PUTERA/page8_0051.png,standar,stangar,0.14285714285714285,Standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0053.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0055.png,standar,strainchair.,0.8571428571428571,Standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0057.png,Ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0058.png,standar,standar,0.0,standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0061.png,Ok,ok,0.0,OK,0.0
POP-WISMA-BUMI-PUTERA/page8_0063.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0066.png,standar,standar.,0.14285714285714285,standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0070.png,standar,strandar,0.14285714285714285,standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0072.png,OK,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0075.png,standar,standur,0.14285714285714285,Standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0077.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0078.png,Standar,standar.,0.14285714285714285,standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0080.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0083.png,standar,standar,0.0,Standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0085.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0086.png,standar,standar.,0.14285714285714285,standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0088.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0091.png,standar,sfundur,0.42857142857142855,standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0097.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0099.png,standar,stanilar,0.2857142857142857,standar,0.0
POP-WISMA-BUMI-PUTERA/page8_0100.png,oK,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0103.png,ada,ada,0.0,Ada,0.0
POP-WISMA-BUMI-PUTERA/page8_0106.png,228.7VAL,228. Oval.,0.375,228.7VAC,0.125
POP-WISMA-BUMI-PUTERA/page8_0108.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0110.png,228.9VAL,220.gnac.,0.625,22.9VAC,0.25
POP-WISMA-BUMI-PUTERA/page8_0112.png,ok,pik,1.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page8_0114.png,"N-G : 0,3",H.G.O.3,0.7777777777777778,"N-G : 0,3",0.0
POP-WISMA-BUMI-PUTERA/page8_0123.png,M.Firdaus,I'm Africans.,1.0,M.Firdaus,0.0
POP-WISMA-BUMI-PUTERA/page8_0124.png,Pt.Lintasarta,1pt. Lintasarra,0.23076923076923078,PT.lintasarta,0.0
POP-WISMA-BUMI-PUTERA/page8_0125.png,M.Firdaus,fm-firdans.,0.4444444444444444,M.Firdaus,0.0
POP-WISMA-BUMI-PUTERA/page9_0011.png,Pop Wismabumi putera,""" pop mismodrome puters.",0.5,Popuismabumi Putera,0.1
POP-WISMA-BUMI-PUTERA/page9_0013.png,"Jum'at, 17 okt 2025",""" swim-att, 17. O.22002C",0.6842105263157895,"Jum'at, 17 Okt 2025",0.0
POP-WISMA-BUMI-PUTERA/page9_0016.png,19°C,ilgsc.,1.0,19°C,0.0
POP-WISMA-BUMI-PUTERA/page9_0018.png,2,2,0.0,2,0.0
POP-WISMA-BUMI-PUTERA/page9_0019.png,1,11,1.0,1,0.0
POP-WISMA-BUMI-PUTERA/page9_0020.png,2,2,0.0,2,0.0
POP-WISMA-BUMI-PUTERA/page9_0021.png,VRLA,yrla,0.25,VRLA,0.0
POP-WISMA-BUMI-PUTERA/page9_0023.png,VRLA,vrla,0.0,VRLA,0.0
POP-WISMA-BUMI-PUTERA/page9_0025.png,Ritar,ritar,0.0,Ritar,0.0
POP-WISMA-BUMI-PUTERA/page9_0026.png,Ritar,ritar,0.0,Ritar,0.0
POP-WISMA-BUMI-PUTERA/page9_0043.png,13.6,13.36,0.25,13.6,0.0
POP-WISMA-BUMI-PUTERA/page9_0044.png,Full,kull,0.25,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0046.png,"13,6",13.36,0.5,13.6,0.25
POP-WISMA-BUMI-PUTERA/page9_0049.png,Full,prill,0.75,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0051.png,13.6,p13th.,1.0,13.6,0.0
POP-WISMA-BUMI-PUTERA/page9_0053.png,13.6,13.36,0.25,13.6,0.0
POP-WISMA-BUMI-PUTERA/page9_0056.png,Full,full,0.0,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0059.png,13.6,13.36,0.25,13.6,0.0
POP-WISMA-BUMI-PUTERA/page9_0060.png,Full,full,0.0,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0062.png,13.6,13rb.,0.75,13.6,0.0
POP-WISMA-BUMI-PUTERA/page9_0065.png,13.6,13.13,0.5,13.6,0.0
POP-WISMA-BUMI-PUTERA/page9_0066.png,Full,full,0.0,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0068.png,13.6,13th,0.5,13.6,0.0
POP-WISMA-BUMI-PUTERA/page9_0069.png,Full,full,0.0,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0074.png,"13,6",tilt,1.0,13.6,0.25
POP-WISMA-BUMI-PUTERA/page9_0075.png,Full,full,0.0,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0076.png,Full,full,0.0,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0080.png,"13,6",tribut.,1.0,13.6,0.25
POP-WISMA-BUMI-PUTERA/page9_0081.png,Full,full,0.0,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0082.png,13.5,13.,0.25,"13,5",0.25
POP-WISMA-BUMI-PUTERA/page9_0083.png,Full,full,0.0,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0088.png,"13,5",1315,0.25,"13,5",0.0
POP-WISMA-BUMI-PUTERA/page9_0089.png,Full,pull,0.25,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0091.png,"15,6",15.56,0.5,"13,6",0.25
POP-WISMA-BUMI-PUTERA/page9_0096.png,13.5,fibits,1.0,"13,5",0.25
POP-WISMA-BUMI-PUTERA/page9_0097.png,Full,ifull,0.25,Full,0.0
POP-WISMA-BUMI-PUTERA/page9_0099.png,13.6,13th,0.5,"13,6",0.25
POP-WISMA-BUMI-PUTERA/page9_0100.png,Full,truil,0.75,Full,0.0
